0.749,0.741,0.725,0.702,0.694,0.69,0.702,0.722,0.753,0.749,0.749,0.749,0.749,0.749,0.733,0.643,0.569,0.553,0.592,0.635,0.647,0.659,0.706,0.729,0.725,0.718,0.694,0.663,0.561,0.494,0.612,0.647,0.722,0.682,0.725,0.682,0.686,0.753,0.761,0.78,0.796,0.824,0.667,0.627,0.686,0.635,0.561,0.565,0.612,0.549,0.749,0.737,0.706,0.682,0.678,0.678,0.686,0.722,0.753,0.749,0.749,0.753,0.757,0.757,0.753,0.71,0.588,0.49,0.49,0.573,0.643,0.698,0.71,0.725,0.729,0.722,0.706,0.639,0.486,0.482,0.682,0.725,0.733,0.71,0.698,0.694,0.737,0.718,0.718,0.765,0.784,0.773,0.631,0.58,0.643,0.655,0.631,0.596,0.592,0.584,0.741,0.733,0.702,0.675,0.667,0.663,0.678,0.714,0.741,0.749,0.749,0.749,0.753,0.753,0.737,0.698,0.631,0.553,0.478,0.498,0.58,0.694,0.714,0.718,0.725,0.714,0.702,0.576,0.455,0.533,0.718,0.733,0.694,0.678,0.698,0.694,0.69,0.694,0.78,0.784,0.788,0.749,0.643,0.639,0.682,0.639,0.604,0.627,0.608,0.663,0.737,0.729,0.706,0.682,0.667,0.659,0.675,0.706,0.729,0.749,0.753,0.749,0.749,0.745,0.71,0.655,0.631,0.624,0.561,0.525,0.576,0.639,0.678,0.698,0.718,0.714,0.659,0.482,0.478,0.651,0.725,0.694,0.671,0.671,0.725,0.69,0.659,0.725,0.765,0.82,0.808,0.765,0.706,0.682,0.639,0.612,0.588,0.51,0.592,0.635,0.741,0.733,0.718,0.698,0.675,0.671,0.682,0.698,0.725,0.745,0.753,0.749,0.745,0.71,0.663,0.639,0.627,0.627,0.631,0.627,0.608,0.608,0.616,0.631,0.682,0.71,0.612,0.455,0.573,0.671,0.753,0.733,0.647,0.616,0.714,0.671,0.71,0.702,0.745,0.8,0.804,0.714,0.702,0.694,0.651,0.667,0.569,0.431,0.392,0.482,0.745,0.737,0.722,0.714,0.698,0.69,0.694,0.706,0.718,0.737,0.753,0.745,0.725,0.667,0.631,0.635,0.627,0.627,0.686,0.714,0.675,0.627,0.58,0.576,0.6,0.663,0.596,0.478,0.604,0.729,0.718,0.682,0.702,0.624,0.639,0.69,0.663,0.631,0.753,0.733,0.729,0.678,0.655,0.682,0.686,0.69,0.725,0.745,0.741,0.655,0.749,0.749,0.737,0.737,0.722,0.706,0.698,0.706,0.714,0.722,0.745,0.725,0.675,0.647,0.635,0.631,0.635,0.671,0.718,0.722,0.706,0.678,0.62,0.569,0.557,0.58,0.549,0.541,0.651,0.643,0.62,0.616,0.671,0.69,0.624,0.651,0.651,0.612,0.722,0.737,0.725,0.667,0.643,0.69,0.682,0.71,0.753,0.745,0.745,0.667,0.753,0.753,0.749,0.749,0.741,0.722,0.706,0.71,0.71,0.718,0.722,0.69,0.651,0.643,0.635,0.639,0.667,0.714,0.722,0.718,0.722,0.694,0.655,0.608,0.565,0.573,0.506,0.631,0.741,0.69,0.675,0.647,0.651,0.627,0.694,0.702,0.725,0.541,0.62,0.796,0.729,0.69,0.706,0.706,0.729,0.737,0.69,0.663,0.753,0.714,0.745,0.745,0.749,0.749,0.753,0.737,0.718,0.71,0.71,0.702,0.667,0.651,0.651,0.643,0.635,0.675,0.714,0.725,0.722,0.718,0.718,0.71,0.682,0.643,0.624,0.588,0.533,0.6,0.675,0.706,0.678,0.627,0.608,0.639,0.576,0.702,0.694,0.533,0.631,0.808,0.827,0.8,0.733,0.769,0.761,0.718,0.702,0.702,0.698,0.69,0.737,0.745,0.749,0.753,0.749,0.745,0.729,0.714,0.694,0.655,0.612,0.62,0.643,0.651,0.667,0.702,0.722,0.714,0.714,0.714,0.706,0.71,0.702,0.675,0.655,0.608,0.647,0.588,0.561,0.596,0.604,0.608,0.6,0.616,0.541,0.424,0.69,0.702,0.706,0.796,0.925,0.925,0.886,0.871,0.867,0.847,0.753,0.702,0.769,0.643,0.706,0.722,0.745,0.753,0.749,0.757,0.737,0.702,0.651,0.608,0.584,0.608,0.631,0.671,0.706,0.725,0.714,0.702,0.702,0.706,0.706,0.706,0.69,0.671,0.612,0.651,0.706,0.6,0.545,0.529,0.6,0.635,0.671,0.604,0.588,0.412,0.592,0.82,0.871,0.827,0.953,0.98,0.973,0.961,0.945,0.886,0.855,0.733,0.694,0.678,0.667,0.694,0.714,0.741,0.753,0.749,0.718,0.667,0.62,0.584,0.576,0.596,0.631,0.686,0.733,0.737,0.722,0.706,0.702,0.702,0.702,0.694,0.678,0.616,0.584,0.698,0.718,0.651,0.592,0.549,0.569,0.663,0.612,0.639,0.729,0.659,0.514,0.749,0.961,0.937,0.961,0.996,0.992,0.957,0.922,0.875,0.847,0.749,0.675,0.569,0.667,0.675,0.686,0.698,0.71,0.706,0.678,0.643,0.608,0.576,0.569,0.596,0.651,0.706,0.733,0.737,0.733,0.718,0.698,0.686,0.678,0.671,0.635,0.6,0.69,0.698,0.647,0.651,0.655,0.541,0.506,0.518,0.608,0.659,0.675,0.682,0.588,0.635,0.851,0.988,0.961,0.988,0.988,0.98,0.886,0.804,0.82,0.812,0.675,0.553,0.675,0.675,0.671,0.675,0.659,0.635,0.639,0.635,0.612,0.588,0.588,0.624,0.678,0.718,0.733,0.741,0.737,0.725,0.702,0.682,0.675,0.655,0.584,0.714,0.757,0.725,0.667,0.596,0.643,0.635,0.541,0.561,0.659,0.678,0.643,0.667,0.741,0.69,0.694,0.843,0.949,0.973,0.984,0.941,0.855,0.753,0.706,0.765,0.655,0.616,0.69,0.678,0.678,0.659,0.62,0.604,0.624,0.631,0.62,0.62,0.639,0.655,0.678,0.714,0.733,0.753,0.741,0.729,0.718,0.694,0.682,0.624,0.737,0.827,0.804,0.769,0.718,0.659,0.616,0.639,0.596,0.569,0.663,0.651,0.62,0.678,0.784,0.78,0.694,0.616,0.635,0.824,0.914,0.886,0.729,0.702,0.639,0.565,0.565,0.659,0.725,0.71,0.678,0.631,0.608,0.608,0.624,0.635,0.659,0.671,0.663,0.663,0.678,0.71,0.745,0.745,0.729,0.714,0.714,0.71,0.647,0.682,0.804,0.843,0.827,0.835,0.835,0.737,0.569,0.651,0.639,0.627,0.651,0.647,0.714,0.753,0.737,0.722,0.71,0.612,0.525,0.541,0.616,0.792,0.843,0.902,0.824,0.541,0.627,0.675,0.749,0.737,0.682,0.627,0.616,0.624,0.647,0.675,0.706,0.686,0.663,0.663,0.678,0.714,0.737,0.725,0.718,0.714,0.706,0.643,0.706,0.843,0.898,0.824,0.843,0.765,0.737,0.722,0.71,0.69,0.655,0.639,0.631,0.612,0.749,0.765,0.706,0.694,0.624,0.667,0.624,0.518,0.369,0.392,0.722,0.847,0.761,0.573,0.576,0.698,0.745,0.725,0.682,0.655,0.647,0.663,0.69,0.722,0.722,0.686,0.659,0.663,0.675,0.706,0.718,0.706,0.714,0.698,0.667,0.765,0.914,0.898,0.847,0.839,0.776,0.733,0.769,0.761,0.737,0.8,0.737,0.733,0.604,0.604,0.714,0.706,0.651,0.62,0.62,0.6,0.592,0.49,0.361,0.2,0.263,0.588,0.631,0.6,0.576,0.675,0.729,0.698,0.671,0.659,0.667,0.686,0.718,0.733,0.725,0.694,0.659,0.655,0.659,0.69,0.722,0.69,0.659,0.608,0.663,0.675,0.69,0.733,0.843,0.894,0.835,0.804,0.792,0.827,0.824,0.784,0.894,0.824,0.647,0.569,0.604,0.627,0.565,0.608,0.631,0.62,0.596,0.482,0.4,0.18,0.078,0.239,0.608,0.584,0.651,0.663,0.702,0.675,0.663,0.663,0.678,0.706,0.741,0.741,0.725,0.698,0.655,0.647,0.647,0.573,0.412,0.271,0.196,0.275,0.42,0.482,0.396,0.678,0.875,0.871,0.82,0.804,0.745,0.816,0.902,0.898,0.957,0.945,0.769,0.655,0.667,0.663,0.584,0.565,0.596,0.651,0.58,0.357,0.361,0.271,0.114,0.388,0.675,0.612,0.624,0.553,0.675,0.655,0.655,0.671,0.694,0.733,0.745,0.737,0.725,0.682,0.643,0.635,0.643,0.306,0.157,0.282,0.196,0.157,0.208,0.231,0.475,0.714,0.761,0.71,0.631,0.647,0.663,0.722,0.733,0.745,0.918,0.949,0.812,0.667,0.71,0.855,0.706,0.678,0.643,0.639,0.557,0.345,0.373,0.384,0.286,0.573,0.686,0.678,0.6,0.6,0.651,0.639,0.651,0.671,0.718,0.749,0.741,0.725,0.71,0.675,0.631,0.62,0.643,0.412,0.184,0.275,0.259,0.282,0.294,0.408,0.565,0.643,0.678,0.537,0.424,0.576,0.576,0.494,0.51,0.486,0.541,0.761,0.729,0.627,0.647,0.659,0.718,0.871,0.82,0.702,0.565,0.51,0.424,0.475,0.569,0.647,0.659,0.624,0.502,0.482,0.639,0.635,0.655,0.69,0.737,0.741,0.733,0.71,0.69,0.667,0.635,0.624,0.624,0.643,0.51,0.318,0.231,0.251,0.392,0.451,0.561,0.608,0.588,0.69,0.443,0.588,0.69,0.565,0.329,0.271,0.31,0.365,0.529,0.565,0.639,0.58,0.502,0.741,0.922,0.812,0.804,0.698,0.6,0.376,0.62,0.643,0.62,0.6,0.557,0.459,0.631,0.635,0.663,0.71,0.729,0.725,0.71,0.678,0.655,0.639,0.631,0.631,0.627,0.671,0.722,0.639,0.412,0.412,0.557,0.6,0.506,0.067,0.035,0.561,0.608,0.651,0.729,0.647,0.278,0.173,0.267,0.282,0.318,0.42,0.467,0.478,0.451,0.404,0.502,0.855,0.906,0.761,0.643,0.424,0.576,0.62,0.592,0.565,0.486,0.467,0.608,0.616,0.651,0.69,0.698,0.694,0.678,0.647,0.62,0.604,0.612,0.631,0.647,0.678,0.698,0.694,0.604,0.624,0.431,0.537,0.627,0.192,0.071,0.584,0.624,0.675,0.659,0.655,0.337,0.314,0.302,0.294,0.22,0.286,0.337,0.349,0.333,0.306,0.22,0.443,0.827,0.773,0.576,0.498,0.608,0.58,0.631,0.525,0.424,0.392,0.6,0.612,0.643,0.678,0.682,0.69,0.675,0.647,0.62,0.616,0.62,0.631,0.647,0.682,0.694,0.694,0.576,0.58,0.427,0.4,0.647,0.631,0.451,0.514,0.573,0.651,0.612,0.592,0.545,0.384,0.267,0.302,0.196,0.231,0.322,0.306,0.255,0.235,0.18,0.475,0.859,0.769,0.525,0.49,0.671,0.592,0.549,0.412,0.42,0.486,0.6,0.627,0.663,0.675,0.686,0.69,0.671,0.659,0.639,0.624,0.624,0.631,0.635,0.655,0.675,0.678,0.541,0.557,0.486,0.384,0.365,0.478,0.467,0.451,0.565,0.58,0.561,0.529,0.373,0.29,0.216,0.282,0.224,0.243,0.325,0.322,0.267,0.239,0.247,0.753,0.914,0.604,0.251,0.486,0.631,0.529,0.525,0.392,0.361,0.314,0.592,0.624,0.643,0.651,0.671,0.675,0.659,0.655,0.647,0.627,0.612,0.616,0.616,0.616,0.651,0.675,0.616,0.541,0.553,0.439,0.431,0.49,0.427,0.443,0.549,0.475,0.486,0.455,0.4,0.329,0.094,0.235,0.286,0.325,0.392,0.404,0.412,0.431,0.545,0.741,0.875,0.541,0.082,0.404,0.545,0.478,0.424,0.38,0.184,0.133,0.624,0.659,0.667,0.671,0.686,0.698,0.686,0.686,0.675,0.647,0.596,0.584,0.584,0.596,0.62,0.671,0.886,0.643,0.549,0.463,0.459,0.529,0.514,0.416,0.38,0.345,0.439,0.467,0.392,0.255,0.067,0.275,0.549,0.573,0.553,0.557,0.592,0.682,0.678,0.733,0.765,0.478,0.125,0.349,0.565,0.49,0.388,0.29,0.145,0.071,0.663,0.678,0.682,0.682,0.694,0.694,0.675,0.663,0.651,0.635,0.604,0.576,0.576,0.588,0.604,0.8,0.847,0.545,0.529,0.51,0.529,0.498,0.533,0.467,0.384,0.424,0.506,0.369,0.196,0.059,0.169,0.51,0.659,0.667,0.576,0.545,0.576,0.678,0.765,0.706,0.663,0.361,0.102,0.31,0.545,0.467,0.341,0.161,0.055,0.067,0.69,0.686,0.686,0.682,0.686,0.671,0.651,0.631,0.624,0.624,0.616,0.584,0.58,0.596,0.612,0.643,0.604,0.569,0.537,0.478,0.502,0.408,0.424,0.404,0.408,0.384,0.451,0.396,0.094,0.016,0.369,0.639,0.659,0.667,0.565,0.525,0.588,0.686,0.576,0.643,0.596,0.396,0.047,0.325,0.463,0.38,0.353,0.09,0.008,0.082,0.69,0.686,0.667,0.663,0.655,0.651,0.631,0.62,0.616,0.624,0.624,0.627,0.616,0.627,0.631,0.647,0.647,0.659,0.663,0.525,0.482,0.463,0.459,0.443,0.314,0.255,0.239,0.22,0.086,0.235,0.576,0.655,0.671,0.678,0.573,0.549,0.62,0.624,0.153,0.341,0.604,0.678,0.169,0.165,0.353,0.31,0.196,0.047,0.027,0.082,0.671,0.663,0.655,0.655,0.655,0.647,0.631,0.627,0.627,0.635,0.655,0.671,0.675,0.651,0.647,0.647,0.631,0.608,0.624,0.616,0.525,0.443,0.337,0.325,0.4,0.396,0.365,0.388,0.447,0.588,0.62,0.635,0.647,0.643,0.58,0.576,0.655,0.514,0.075,0.051,0.373,0.502,0.388,0.157,0.231,0.243,0.071,0.035,0.02,0.329,0.682,0.678,0.678,0.675,0.671,0.671,0.655,0.659,0.659,0.671,0.686,0.702,0.702,0.686,0.667,0.651,0.627,0.604,0.608,0.616,0.627,0.612,0.612,0.62,0.671,0.663,0.675,0.659,0.655,0.651,0.667,0.655,0.671,0.651,0.604,0.616,0.675,0.408,0.059,0.125,0.467,0.447,0.451,0.392,0.184,0.118,0.035,0.004,0.122,0.643,0.694,0.694,0.694,0.694,0.698,0.698,0.69,0.694,0.694,0.702,0.71,0.718,0.725,0.718,0.698,0.667,0.639,0.62,0.612,0.592,0.616,0.627,0.627,0.647,0.675,0.682,0.698,0.702,0.706,0.678,0.667,0.663,0.659,0.627,0.608,0.627,0.698,0.463,0.416,0.545,0.541,0.404,0.424,0.384,0.243,0.035,0.02,0.02,0.49,0.718,0.69,0.694,0.698,0.706,0.714,0.725,0.718,0.706,0.706,0.71,0.722,0.733,0.737,0.737,0.725,0.706,0.671,0.643,0.62,0.588,0.596,0.62,0.631,0.655,0.678,0.69,0.702,0.725,0.698,0.718,0.671,0.663,0.651,0.62,0.604,0.651,0.725,0.557,0.573,0.537,0.522,0.42,0.337,0.235,0.133,0.039,0.008,0.251,0.706,0.675,0.702,0.71,0.718,0.725,0.733,0.737,0.714,0.702,0.698,0.706,0.722,0.733,0.737,0.737,0.737,0.729,0.71,0.675,0.651,0.624,0.612,0.62,0.647,0.671,0.686,0.702,0.706,0.733,0.706,0.718,0.682,0.671,0.651,0.62,0.62,0.671,0.722,0.612,0.486,0.529,0.51,0.451,0.337,0.169,0.086,0.004,0.059,0.573,0.686,0.663,0.722,0.729,0.733,0.737,0.737,0.729,0.706,0.698,0.694,0.698,0.714,0.733,0.737,0.737,0.741,0.737,0.733,0.71,0.671,0.643,0.62,0.592,0.616,0.667,0.682,0.698,0.706,0.718,0.702,0.69,0.686,0.663,0.627,0.608,0.635,0.69,0.694,0.616,0.498,0.51,0.431,0.4,0.392,0.114,0.027,0.004,0.271,0.69,0.655,0.667,0.733,0.737,0.737,0.737,0.733,0.725,0.706,0.698,0.694,0.698,0.714,0.733,0.737,0.737,0.737,0.737,0.741,0.722,0.675,0.647,0.62,0.588,0.58,0.624,0.671,0.694,0.702,0.71,0.71,0.663,0.671,0.651,0.608,0.584,0.647,0.686,0.635,0.592,0.302,0.408,0.412,0.282,0.173,0.059,0.027,0.059,0.529,0.686,0.659,0.667,0.737,0.737,0.737,0.737,0.737,0.729,0.714,0.694,0.69,0.698,0.718,0.733,0.737,0.737,0.737,0.737,0.737,0.722,0.69,0.651,0.624,0.596,0.584,0.596,0.639,0.675,0.69,0.702,0.702,0.678,0.663,0.631,0.588,0.58,0.643,0.627,0.557,0.588,0.376,0.357,0.38,0.196,0.09,0.063,0.004,0.267,0.655,0.663,0.671,0.682,0.737,0.737,0.737,0.737,0.737,0.729,0.714,0.694,0.69,0.698,0.718,0.733,0.737,0.737,0.737,0.737,0.729,0.714,0.698,0.682,0.647,0.616,0.604,0.604,0.612,0.639,0.663,0.69,0.706,0.694,0.651,0.596,0.569,0.604,0.647,0.541,0.494,0.51,0.373,0.392,0.322,0.153,0.075,0.012,0.059,0.514,0.643,0.663,0.694,0.714,0.737,0.737,0.737,0.737,0.733,0.722,0.71,0.694,0.69,0.71,0.722,0.725,0.733,0.733,0.733,0.729,0.722,0.702,0.698,0.706,0.678,0.643,0.624,0.612,0.604,0.62,0.627,0.651,0.682,0.671,0.62,0.569,0.588,0.635,0.616,0.58,0.471,0.412,0.357,0.376,0.263,0.141,0.027,0.0,0.173,0.58,0.604,0.659,0.706,0.729,0.737,0.737,0.737,0.737,0.733,0.722,0.71,0.694,0.694,0.71,0.722,0.725,0.737,0.729,0.722,0.714,0.714,0.702,0.706,0.706,0.706,0.686,0.663,0.631,0.612,0.604,0.608,0.612,0.588,0.557,0.553,0.573,0.624,0.639,0.596,0.639,0.482,0.435,0.365,0.345,0.247,0.078,0.02,0.0,0.235,0.588,0.608,0.671,0.698,0.71,0.737,0.737,0.737,0.741,0.729,0.714,0.71,0.702,0.698,0.714,0.722,0.725,0.733,0.725,0.722,0.714,0.714,0.71,0.71,0.718,0.718,0.718,0.694,0.655,0.62,0.608,0.604,0.612,0.569,0.537,0.557,0.6,0.627,0.58,0.502,0.557,0.498,0.49,0.376,0.329,0.227,0.055,0.02,0.0,0.282,0.624,0.647,0.675,0.686,0.69,0.737,0.737,0.737,0.737,0.729,0.714,0.71,0.706,0.71,0.722,0.729,0.729,0.733,0.729,0.722,0.714,0.714,0.71,0.714,0.725,0.725,0.722,0.71,0.678,0.639,0.624,0.62,0.624,0.608,0.596,0.596,0.592,0.604,0.592,0.561,0.431,0.42,0.463,0.325,0.278,0.075,0.043,0.016,0.09,0.525,0.639,0.675,0.675,0.675,0.675,0.737,0.737,0.733,0.725,0.714,0.698,0.698,0.706,0.714,0.725,0.733,0.733,0.733,0.733,0.729,0.722,0.718,0.718,0.722,0.733,0.722,0.714,0.702,0.671,0.659,0.659,0.647,0.639,0.635,0.624,0.608,0.596,0.576,0.576,0.557,0.392,0.439,0.31,0.275,0.165,0.024,0.02,0.031,0.439,0.667,0.682,0.702,0.698,0.686,0.675,0.737,0.737,0.725,0.722,0.706,0.682,0.678,0.686,0.702,0.729,0.733,0.733,0.733,0.733,0.733,0.729,0.733,0.733,0.733,0.733,0.722,0.714,0.694,0.667,0.663,0.675,0.686,0.682,0.667,0.647,0.631,0.6,0.565,0.49,0.549,0.357,0.392,0.235,0.196,0.078,0.024,0.0,0.231,0.667,0.686,0.725,0.733,0.729,0.71,0.686,0.737,0.737,0.725,0.718,0.698,0.675,0.671,0.667,0.69,0.725,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.729,0.733,0.722,0.71,0.686,0.663,0.655,0.678,0.706,0.725,0.71,0.69,0.682,0.631,0.506,0.51,0.463,0.463,0.38,0.251,0.153,0.031,0.02,0.027,0.494,0.678,0.694,0.745,0.741,0.741,0.733,0.71,0.737,0.737,0.725,0.718,0.702,0.678,0.667,0.663,0.675,0.71,0.729,0.733,0.733,0.733,0.733,0.733,0.729,0.729,0.725,0.729,0.718,0.702,0.675,0.643,0.647,0.667,0.71,0.722,0.718,0.694,0.702,0.616,0.471,0.431,0.447,0.451,0.412,0.243,0.051,0.035,0.008,0.255,0.639,0.671,0.71,0.753,0.741,0.737,0.729,0.698,0.737,0.737,0.733,0.729,0.718,0.694,0.678,0.667,0.675,0.698,0.722,0.733,0.733,0.733,0.733,0.733,0.729,0.729,0.725,0.725,0.718,0.69,0.659,0.635,0.643,0.667,0.706,0.714,0.714,0.698,0.667,0.58,0.463,0.431,0.427,0.353,0.357,0.11,0.027,0.012,0.082,0.506,0.604,0.663,0.718,0.749,0.737,0.729,0.71,0.643,
